filename,county,source,relevant_date,date_of_production,upload_date,document_url,download_url,download_success
2020.11.12_LA County_LPM Ch. 10 Misdemeanor Settlement.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-10-misdemeanor-settlementpdf,https://drive.google.com/open?id=1aXOt4nnRNf8Qfr5qk7DgPLj7tmJ1fTLB,True
2020.11.12_LA County_LPM Ch. 10.12 Immigration-Departure from Policy_Redacted.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-1012-immigration-departure-policy-redactedpdf,https://drive.google.com/open?id=1KXn2ZMuRpGjn_g8KJVXFW2IRJL2BCizH,True
2020.11.12_LA County_LPM Ch. 12 Felony Case Settlement Policy.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-12-felony-case-settlement-policypdf,https://drive.google.com/open?id=11ViVhy2wYBCQbWhg-Wx11OrJ3DC2azOR,True
2020.11.12_LA County_LPM Ch. 12.13 Immigration-Departure from Policy_Redacted.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-1213-immigration-departure-policy-redactedpdf,https://drive.google.com/open?id=1vLVbLYgnltDA5-sVSPYJXEAIeGx3m09T,True
2020.11.12_LA County_LPM Ch. 13.03.05 Immigration_Redacted.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-130305-immigration-redactedpdf,https://drive.google.com/open?id=1hGx4NSnkt7xaOkTVRPrAFbum0wLuzJNH,True
2020.11.12_LA County_LPM Ch. 17.01.03 Immigration-Motion to Vacate Conviction_Redacted.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-170103-immigration-motion-vacate-conviction-redactedpdf,https://drive.google.com/open?id=14Hrf80o4B8L64TC5YjZCIiB3zFMPmTks,True
2020.11.12_LA County_LPM Ch. 2 Crime Charging - Generally.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-2-crime-charging-generallypdf,https://drive.google.com/open?id=1xpz2dDA_a3OQjoBsVEisBvQ3qaq1aly9,True
2020.11.12_LA County_LPM Ch. 24.16 Immigration-U Visa & T-Visa_Redacted.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-2416-immigration-u-visa-t-visa-redactedpdf,https://drive.google.com/open?id=1v3FVY-ifSC5RNKPhlujNWYicrWsHs-6r,True
2020.11.12_LA County_LPM Ch. 3 Crime Charging - Special Policies.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-3-crime-charging-special-policiespdf,https://drive.google.com/open?id=18BJM4XbVidObViKzN4RNjsess4wwzTVR,True
2020.11.12_LA County_LPM Ch. 4 Crime Charging - Specific Crimes.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-4-crime-charging-specific-crimespdf,https://drive.google.com/open?id=1GJMaIrvhmn4cPCDrHTSi7CxEbWg2049F,True
2020.11.12_LA County_LPM Ch. 5 Declining to Charge.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-5-declining-chargepdf,https://drive.google.com/open?id=1VwTvsqkwE54JcrJwzxCRpYqc-9p9U0Mx,True
2020.11.12_LA County_LPM Ch. 6 Alternatives to Charging.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-6-alternatives-chargingpdf,https://drive.google.com/open?id=1Q5tPhK0TTBQKVOySYHc3oLnvRGX53aSJ,True
2020.11.12_LA County_LPM Ch. 7 Special Circum. Cases.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-ch-7-special-circum-casespdf,https://drive.google.com/open?id=1m46nABDzlIrNV_R-dxRnFuxJkgQgtaRf,True
2020.11.12_LA County_LPM Chapter 15 Drug Court Programs.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-chapter-15-drug-court-programspdf,https://drive.google.com/open?id=1XllQ6S8bXSf2BTqUdI_f7gxWlEu3e7u4,True
2020.11.12_LA County_LPM Chapter 28 Mental Health Division.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-chapter-28-mental-health-divisionpdf,https://drive.google.com/open?id=1WAiFOqaqSN6VpbXm1sA9MQclyPs_WCcK,True
2020.11.12_LA County_LPM Chapter 8 Bail and Own Recongnizance.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-chapter-8-bail-and-own-recongnizancepdf,https://drive.google.com/open?id=1ZShLd9v63JAp2an9jI3huIVT00Qr7eqj,True
2020.11.12_LA County_LPM Discl of Exculpatory & Impeaching Info.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-discl-exculpatory-impeaching-infopdf,https://drive.google.com/open?id=1z12Hj6mbaPYeqVbgHL5WNElCE2kiK49K,True
2020.11.12_LA County_LPM Improper Motives of Complainant.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-improper-motives-complainantpdf,https://drive.google.com/open?id=1ugMSz_xD1fhXIk1fYXRfbAx_nzAPNjQi,True
2020.11.12_LA County_LPM Lifer Hearings.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-lifer-hearingspdf,https://drive.google.com/open?id=1oEUFz6r1pSgipVqDg34OftNK-fjRYC3-,True
2020.11.12_LA County_LPM Pardon - Commutation_Redacted.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-pardon-commutation-redactedpdf,https://drive.google.com/open?id=1KHG9G22rPoTzIa-UyIecjYzGiJXDv2bB,True
2020.11.12_LA County_LPM Professional Advisor_Redacted.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/12/2020,,04/03/2025,https://www.aclunc.org/20201112-la-county-lpm-professional-advisor-redactedpdf,https://drive.google.com/open?id=1hLIQ9y9HD6EQTaW1kyRCO4id61MLyk_H,True
2020.11.17_LA County_General Office Memorandum 20-151.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/17/2020,,04/03/2025,https://www.aclunc.org/20201117-la-county-general-office-memorandum-20-151pdf,https://drive.google.com/open?id=1ZWp2KqTOBQgoX89ljV-QzamWZadiOq17,True
2020.11.17_LA County_Peremptory Challenges in Misdemeanor Trials Memo.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/17/2020,,04/03/2025,https://www.aclunc.org/20201117-la-county-peremptory-challenges-misdemeanor-trials-memopdf,https://drive.google.com/open?id=1iJk7W86l_HCVeopqdO0gehniE9fi7Duq,True
2020.11.19_LA County_General Office Memorandum 20-154.pdf,Los Angeles County,Office of the Los Angeles District Attorney,11/19/2020,,04/03/2025,https://www.aclunc.org/20201119-la-county-general-office-memorandum-20-154pdf,https://drive.google.com/open?id=1Zqs3v6J2qWZ5iWInWyWmplI9aejJsScv,True
2020.12.07_LA County Sentencing Enhancements (1).pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-sentencing-enhancements-1pdf,https://drive.google.com/open?id=1WpS0c0BVOaqLqRsoRGeK64-RDmQbKoA_,True
2020.12.07_LA County_Email from DA Gascon to LADA - ALL.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-email-da-gascon-lada-allpdf,https://drive.google.com/open?id=1aUb-RBHOt_u4s2KHuMLny6mVBY1-EQ0E,True
2020.12.07_LA County_Pretrial Release Policy Memo.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-pretrial-release-policy-memopdf,https://drive.google.com/open?id=1s2zuFSWVm6KkSxA-L05QXwU45BJC_tlO,True
2020.12.07_LA County_Special Directive 20-06.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-06pdf,https://drive.google.com/open?id=1R9DNgSERMK3IA_tzL00FFEHF7d3fWAAC,True
2020.12.07_LA County_Special Directive 20-07.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-07pdf,https://drive.google.com/open?id=1DK5T07JIIE84k6eQO-z0GFYOwHx3R6D_,True
2020.12.07_LA County_Special Directive 20-08.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-08pdf,https://drive.google.com/open?id=1YNpfCyutRsnm3ZHsjTly3YhYl3FW6SmA,True
2020.12.07_LA County_Special Directive 20-09.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-09pdf,https://drive.google.com/open?id=1pEq2E-1sUjFN-H3ORrZzX-cTqjVudLBr,True
2020.12.07_LA County_Special Directive 20-10.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-10pdf,https://drive.google.com/open?id=1iYDQ6ssFnfJmy1A0QFp4FCQOeVirHQmb,True
2020.12.07_LA County_Special Directive 20-11.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-11pdf,https://drive.google.com/open?id=10xwi1gRX0SCNGGJqXkRE3VijXC2P8qbK,True
2020.12.07_LA County_Special Directive 20-12.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-12pdf,https://drive.google.com/open?id=15dYNFSrWAgFTBTjLmCjTlOUqeGu5fkAo,True
2020.12.07_LA County_Special Directive 20-13.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-13pdf,https://drive.google.com/open?id=1wivi-ODjJVo319Fc7xuqrE_m7Z1m9S7M,True
2020.12.07_LA County_Special Directive 20-14.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-20-14pdf,https://drive.google.com/open?id=1wkJcFDnXjAvoFs7g1ALkdpisWkW6wUUR,True
2020.12.07_LA County_Special Directive-Habeas Corpus Litigation Unit.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-habeas-corpus-litigation-unitpdf,https://drive.google.com/open?id=1JyJtrRvR4UdO9zcYDGWNtMRBsVuO67Jd,True
2020.12.07_LA County_Special Directive-Misdemeanor Reform.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-misdemeanor-reformpdf,https://drive.google.com/open?id=1TE39YCbvEY9WRrkkBoWmrAHr2dCNPcme,True
2020.12.07_LA County_Special Directive-Resentencing.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-resentencingpdf,https://drive.google.com/open?id=16LFfWAg6VYBC3bXeBGfb14N-f64e2Pqi,True
2020.12.07_LA County_Special Directive-Sentencing Enhancements.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-sentencing-enhancementspdf,https://drive.google.com/open?id=1U90E_wX7Gsp83COma2XFMWN8PMBbt_n9,True
2020.12.07_LA County_Special Directive-Youth Justice.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/07/2020,,04/03/2025,https://www.aclunc.org/20201207-la-county-special-directive-youth-justicepdf,https://drive.google.com/open?id=1QBjzhUQSy4JKK79WQlxRrYBoDa5PyBiR,True
2020.12.12_LA County_District Attorney’s Legal Policies Manual.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/12/2020,,04/03/2025,https://www.aclunc.org/20201212-la-county-district-attorney-s-legal-policies-manualpdf,https://drive.google.com/open?id=13UDsGtClU3BeTjRrMeLxjpsixvTuzg56,True
2020.12.15_LA County_Special Directive 20-08.1.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/15/2020,,04/03/2025,https://www.aclunc.org/20201215-la-county-special-directive-20-081pdf,https://drive.google.com/open?id=1T2Rg4KmL8307YhXKcvcs8WB1l7RKvzB5,True
2020.12.15_LA County_Special Directive-Clarification on Languages Provided in SD 20-08.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/15/2020,,04/03/2025,https://www.aclunc.org/20201215-la-county-special-directive-clarification-languages-provided-sd-20-08pdf,https://drive.google.com/open?id=1HUmHMIC0GwehRLqFblMUwlTL79WiK73g,True
2020.12.18_LA County_News Release DA Gascon Issues Amended Directive on Sentencing Enhancements.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/18/2020,,04/03/2025,https://www.aclunc.org/20201218-la-county-news-release-da-gascon-issues-amended-directive-sentencing-enhancementspdf,https://drive.google.com/open?id=1azGHBdoZKFOD-a85pHFQEfDnlzA4zsPu,True
2020.12.18_LA County_Special Directive 20-08.2.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/18/2020,,04/03/2025,https://www.aclunc.org/20201218-la-county-special-directive-20-082pdf,https://drive.google.com/open?id=1DCfsRyXboC1AUXF7t36DISfCiWBN1shS,True
2020.12.18_LA County_Special Directive-Amendment RE Enhanced Sentences.pdf,Los Angeles County,Office of the Los Angeles District Attorney,12/18/2020,,04/03/2025,https://www.aclunc.org/20201218-la-county-special-directive-amendment-re-enhanced-sentencespdf,https://drive.google.com/open?id=1C6Hj2KOUOG0PV9_ZgTIw19AkH5b9INbj,True
2021.01.05_LA County_News Release DA Gascon Issues Statement on Money Bail.pdf,Los Angeles County,Office of the Los Angeles District Attorney,01/05/2021,,04/03/2025,https://www.aclunc.org/20210105-la-county-news-release-da-gascon-issues-statement-money-bailpdf,https://drive.google.com/open?id=11XN3wEt5CIgBxM6ANiY46aSeteS1hzVA,True
2021.01.12_LA County_News Release DA Gascon Supports Effort to Ban Death Penalty at Federal Level.pdf,Los Angeles County,Office of the Los Angeles District Attorney,01/12/2021,,04/03/2025,https://www.aclunc.org/20210112-la-county-news-release-da-gascon-supports-effort-ban-death-penalty-federal-levelpdf,https://drive.google.com/open?id=1pTjEqd1Q_HjC4_DcwUacWSPBh8ikjgQn,True
2021.01.26_LA County_General Office Memorandum 21-009.pdf,Los Angeles County,Office of the Los Angeles District Attorney,01/26/2021,,04/03/2025,https://www.aclunc.org/20210126-la-county-general-office-memorandum-21-009pdf,https://drive.google.com/open?id=1sC1AKlZly8hpvZGgRg5uiGiKwI8eR4hM,True
2021.01.26_LA County_Special Directive 20-09.1.pdf,Los Angeles County,Office of the Los Angeles District Attorney,01/26/2021,,04/03/2025,https://www.aclunc.org/20210126-la-county-special-directive-20-091pdf,https://drive.google.com/open?id=1dVxnWuN1DNt8hJdZ_zohnPnFVvv6zMFN,True
2021.01.26_LA County_Special Directive-Amendment RE Youth Justice.pdf,Los Angeles County,Office of the Los Angeles District Attorney,01/26/2021,,04/03/2025,https://www.aclunc.org/20210126-la-county-special-directive-amendment-re-youth-justicepdf,https://drive.google.com/open?id=1lOXtHp-M2zzfxBdyU4NnAHGRP32zag6C,True
2021.02.10_LA County_General Office Memorandum 21-018.pdf,Los Angeles County,Office of the Los Angeles District Attorney,02/10/2021,,04/03/2025,https://www.aclunc.org/20210210-la-county-general-office-memorandum-21-018pdf,https://drive.google.com/open?id=1WG3TTjoj_gmfKZ1HMBIaanM9JZ2X8F0S,True
2021.02.25_LA County_General Office Memorandum 21-024.pdf,Los Angeles County,Office of the Los Angeles District Attorney,02/25/2021,,04/03/2025,https://www.aclunc.org/20210225-la-county-general-office-memorandum-21-024pdf,https://drive.google.com/open?id=1Ac3Ieq0UQgsTeIXfXk6_j0XhxMp4JB8M,True
2021.02.25_LA County_News Release DA Gascon Applauds State Supreme Court Ruling on Youth Justice.pdf,Los Angeles County,Office of the Los Angeles District Attorney,02/25/2021,,04/03/2025,https://www.aclunc.org/20210225-la-county-news-release-da-gascon-applauds-state-supreme-court-ruling-youth-justicepdf,https://drive.google.com/open?id=1lt9vMvQZDIuzv732F8s6D1pboUlfTb2N,True
2021.03.04_LA County_DA Gascon Issues Statement on Survey of Crime Victims in LA County.pdf,Los Angeles County,Office of the Los Angeles District Attorney,03/04/2021,,04/03/2025,https://www.aclunc.org/20210304-la-county-da-gascon-issues-statement-survey-crime-victims-la-countypdf,https://drive.google.com/open?id=1efs58wHV8k0CWE4w__7-dfSqway-dM22,True
2021.03.12_LA County_General Office Memorandum 21-031.pdf,Los Angeles County,Office of the Los Angeles District Attorney,03/12/2021,,04/03/2025,https://www.aclunc.org/20210312-la-county-general-office-memorandum-21-031pdf,https://drive.google.com/open?id=1c-Kn3Y2z6nkJntDZhY9oPt_60l2oZbql,True
2021.03.17_LA County_General Office Memorandum 21-032.pdf,Los Angeles County,Office of the Los Angeles District Attorney,03/17/2021,,04/03/2025,https://www.aclunc.org/20210317-la-county-general-office-memorandum-21-032pdf,https://drive.google.com/open?id=113FcDfeiiCi8hs7pHMwVfnulv3udEmn-,True
2021.03.17_LA County_News Release DA Gascon Outlines Reforms Made During First 100 Days In Office Promises More (2).pdf,Los Angeles County,Office of the Los Angeles District Attorney,03/17/2021,,04/03/2025,https://www.aclunc.org/20210317-la-county-news-release-da-gascon-outlines-reforms-made-during-first-100-days-office,https://drive.google.com/open?id=1FJ13Wtv3VUcEr280XXqHq7QVK5u9vbVN,True
